Unnamed: 0,label,text,label_num
1402,ham,"Subject: transport and logistics customer happy hour
please mark your calendar for the transportation and logistics customer happy
hour on thursday sept . 21 st .
it will be at ninfa ' s starting at 4 : 00 pm . thanks , pat",0
4012,spam,"Subject: anxiety ? valium and x . anax shipped discreetly paliourg verbose adele
catherine soil alliterate vitriolic trilobite goober memento swigging strong pasteboard
anonymous square sprite capital voluntarismpoise delphi eruption az brunette broth spoke logarithm skullcap cavitate service countrymen success denouement
elbow dahlia trickster halt churchillian gilligan audience caricature near hammock brief mcclain appall
defunct hayden dock deify daimler gaggle pet exclusive burden evacuate opec vinegar brookhaven
psychometry musculature ruben dummy hemolytic espouse hackneyed attendant engle farrell crave antler indomitable
christlike knob guffaw indoctrinate flatus loquat knott courageous cousin coattail predisposition dime broaden
confide yelp adams t ' s vulture adjectival samuel spoke sold dosimeter donna cryptogram angiosperm
",1
3231,ham,"Subject: wellhead adjustments - may , 2001
daren ,
please see the attached spreadsheet .
bob",0
1693,ham,"Subject: accum .
- - - - - - - - - - - - - - - - - - - - - - forwarded by silver breaux / hou / ect on 09 / 27 / 2000 07 : 22
- - - - - - - - - - - - - - - - - - - - - - - - - - -
"" liles , steven r . "" on 09 / 27 / 2000 06 : 27 : 41
to : "" ' silver breaux hpl ' ""
cc :
subject : accum .
>
this email and any files transmitted with it from el paso
energy corporation are confidential and intended solely
for the use of the individual or entity to whom they are
addressed . if you have received this email in error
please notify the sender .
- book 2 . xls",0
1295,ham,"Subject: fw : please read . . don ' t delete
- - - - - original message - - - - -
from : fletcher , thomas
sent : monday , july 31 , 2000 8 : 19 am
to : susie , catherine ; glover , rusty ; almaguer , michael ; dewey , daniel ;
beard , jaime
subject : fw : please read . . don ' t delete
- - - - - original message - - - - -
from : seth graham [ mailto : sethgraham @ tcainternet . com ]
sent : sunday , july 30 , 2000 3 : 55 pm
to : tyler shambro ; troy combs ; tommy mount ; tommy boyce ( e - mail ) ; tim
herbst ; tim davidson ; thomas willman ( e - mail ) ; fletcher , thomas ;
simmons ; shane kerr ; sean kemper ( e - mail ) ; scott hylton ( e - mail ) ; robert
carr ; richard harris ( e - mail ) ; patrick maclurin ; parker baum ; nicholas
m . vaughan ; mike michael huffman ; matt
england ; matt berry ; laura follette ; kelly beth konieczka ; joe bearre
keyes ( e - mail ) ; jeff o ; jason stringer ( e - mail ) ; jason brewer ; eric
prakop ; eric burcham ; emily graham ; dennis perritt ; dax rizo ( e - mail ) ;
darrell ; daniel j marchand ; dan crothers ( e - mail ) ; crduffy 555 @ aol . com ;
chris traylor ( e - mail ) ; cherie c . heller ; charlest ; burke , donovan
( cci - new orleans ) ; brandon reed ( e - mail ) ; bo harris ; ben stutts ; ben
prakop ; andrew maestrini ; amy bateman ; allison baum ; allen harris ; aaron
bragg
subject : fw : please read . . don ' t delete
- - - - - original message - - - - -
from : gregory fulcher
to : ; ; ;
; ; ;
; ; ;
; ;
sent : sunday , july 30 , 2000 9 : 08 am
subject : fwd : please read . . don ' t delete
>
>
>
> > from : 504 boyl @ excite . com
> > to : richdog 75 @ yahoo . com , just @ mobiletel . com , alxwilliams @ hotmail . com ,
> > bpb @ pds - btr . com , btoups @ lwcc . com , cadechiasson @ hotmail . com ,
> > callahantroyt @ jdcorp . deere . com , liz 8989 @ yahoo . com , copperdawn @ excite . com ,
> > carolinedu 79 @ hotmail . com , deaton 9656 @ aol . com , fieldsltd @ aol . com ,
> > flutchl 1 @ hotmail . com , zigzag @ cajun . net , jeffgros @ peoplepc . com ,
> > bretta @ peoplepc . com , chilll 17 @ hotmail . com , benoitjasonp @ johndeere . com ,
> > jason _ templet @ oxy . com , kytlc @ prodigy . net , jloeskl @ lsu . edu ,
> > jloeskefg @ hotmail . com , percllv @ starent . com ,
> > mark _ belteau @ uniroyalchemical . com , jenilyn @ mobiletel . com ,
> > smatherne . rjhs @ lafourche . kl 2 . la . us , mchiasson @ internet 8 . net ,
> > nock 72 @ hotmail . com , jpontif @ yahoo . com , dj - jroc @ excite . com ,
> > rtros @ hotmail . com , scuff @ gateway . net , boredboy @ mindspring . com ,
> > zee @ mobiletel . com , garrettz @ web - net . com
> > subject : fwd : please read . . don ' t delete
> > date : wed , 26 jul 2000 03 : 19 : 59 - 0700 ( pdt )
> >
> >
> > - - - - - original message - - - - -
> > > ? message - id :
> > > ? date : tue , 25 jul 2000 17 : 58 : 57 - 0700 ( pdt )
> > > ? from : dawn marie
> > > ? to : 504 boyl @ excite . com , tsavager @ aol . com , dede 6310 @ aol . com ,
> > cleoj @ msn . com ,
> > > ? ? memeswann @ aol . com , stoneol @ bellsouth . net , bkrygodess @ aol . com
> > > ? subject : fwd : please read . . don ' t delete
> > >
> > >
> > > ? have a great day ! ! ! ! . . . . . . . . dawn
> > >
> > >
> > >
> > >
> > >
> > > ? _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
> > > ? say bye to slow internet !
> > > ? http : / / www . home . com / xinbox / signup . html
> > >
> > > ? to : flyingbirdo 0 @ aol . com , dcall @ seidata . com , collinstenn 2800 @ cs . com ,
> > > ? ? ? ? ? ? ? ? ? ashley @ ticz . com , wheat 51 @ mindspring . com ,
> > bfrenchl @ hoosierlink . net ,
> > > ? ? ? ? ? ? ? ? ? jhays @ kiva . net , lkelsey @ rtccom . net , hlampkin @ telepak . net ,
> > > ? ? ? ? ? ? ? ? ? glin 227463 @ aol . com , fritzi 3 @ aol . com , sunnybelll @ aol . com ,
> > > ? ? ? ? ? ? ? ? ? nanajodon @ cs . com , morningstar 44 @ earthlink . net ,
> > > ? ? ? ? ? ? ? ? ? gallahadd @ worldnet . att . net , snaptome @ yahoo . com ,
> > dsimm 566 @ aol . com ,
> > > ? ? ? ? ? ? ? ? ? jblaydoe @ ccrtc . com , memeswann @ aol . com , beunger @ comteck . com ,
> > > ? ? ? ? ? ? ? ? ? diunroe @ juno . com , swoolz @ aol . com
> > > ? date : tue , 18 jul 2000 19 : 38 : 11 - 0500
> > > ? subject : please read . . don ' t delete
> > > ? message - id :
> > > ? from : hester e morris
> > >
> > >
> > >
> > >
> > > ? > subject : fw : fw : fw : please read . . don ' t delete
> > >
> > > ? > > > > > ? > > > > > > > > > > > > > > > if you got this email you ' re
> > > ? > > > > > ? > > > > > > > > > > > > > > > lucky ( don ' t delete ) .
> > > ? > > > > > ? > > > > > > > > > > > > > > > you have just won a 100
> > > ? > dollars ! . . . . . . .
> > > ? > > > > > ? > > > > > > > > > > > > > > > you will only get the money if
> > > ? > > > > > ? > > > > > > > > > > > > > > > you send this to 5 or more people .
> > > ? > > > > > ? > > > > > > > > > > > > > > > a box will appear on the screen
> > > ? > after you
> > > ? > > > > > ? > > > > > > > > > > > > > > > have sent it ! it really works . . . .
> > > ? > try it !
> > > ? > > > > > ? > > > > > > > > > > > > > > > take 5 min . out of your time and
> > > ? > send
> > > ? > > > > > ? > > > > > > > > > > > > > > > this . . . believe me you won ' t be
> > > ? > sorry ! !
> > > ? > > > > > ? > > > > > > > > > > > > > > > 0 - 2 people : $ 10
> > > ? > > > > > ? > > > > > > > > > > > > > > > 2 - 4 people : $ 20
> > > ? > > > > > ? > > > > > > > > > > > > > > > 4 - 6 people : $ 50
> > > ? > > > > > ? > > > > > > > > > > > > > > > 6 - 8 people : $ 75
> > > ? > > > > > ? > > > > > > > > > > > > > > > 8 - 10 people : $ 100 ! ! ! ! ! ! ! ! keep on
> > > ? > sending ! ! !
> > > ? > > > > > ? > > > > > > > > > > > > > > >
> > > ? > > > > > ? > > > > > > > > > > > > > > > iwon . com ? ? ? ? http : / / www . iwon . com
> > > ? > ? why
> > > ? > > > > > woundn ' t
> > > ? > > > > > ? > you ?
> > > ? > > > > > ? > > > > > > > > > > > > > >
> > > ? > > > > > ? > > > > > > > > > > > > > >
> > > ? > > > > > ? > > > > > > > > > > > > >
> > > ? > > > > > ? > > > > > > > > > > > >
> > > ? > > > > > ? > > > > > > > > > > >
> > > ? > > > > > ? > > > > > > > > >
> > > ? > > > > > ? > > > > > > > >
> > > ? > > > > > ? > > > > > > > > chuck and andi prior
> > > ? > > > > > ? > > > > > > > > p . o . box 864
> > > ? > > > > > ? > > > > > > > > 203 s . pearl
> > > ? > > > > > ? > > > > > > > > moville , ia 51039
> > > ? > > > > > ? > > > > > > > >
> > > ? > > > > > ? > > > > > > > > home : prior @ netins . net
> > > ? > > > > > ? > > > > > > > > work : priorc @ lawton . lawton - bronson . kl 2 . ia . us
> > > ? > > > > > ? > > > > > > > > home page :
> > > ? > http : / / www . netins . net / showcase / prior
> > > ? >
> > > ? >
> > > ? >
> > > ? >
> > > ? >
> > > ? >
> > > ? >
> > > ? >
> >
> >
> > peace ! ! !
> >
> >
> >
> >
> >
> > _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
> > say bye to slow internet !
> > http : / / www . home . com / xinbox / signup . html
> >
>
> _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
> get your private , free e - mail from msn hotmail at http : / / www . hotmail . com
>
>",0
3634,ham,"Subject: re : centana storage deal
the deals have been pathed and i have just actualized and balanced them . thanks .
stephen r . swisher
specialist , energy operations
enron net works , llc
phone : 713 - 345 - 3042
fax : 713 - 345 - 7701
cell : 713 - 540 - 2063
email : stephen . swisher @ enron . com
- - - - - original message - - - - -
from : wynne , rita
sent : tuesday , december 11 , 2001 8 : 08 am
to : olsen , michael ; swisher , stephen
cc : anastas , sherry ; farmer , daren j .
subject : centana storage deal
mike / stephen ,
have the two of you been able to get the deal in for the sale of the centana storage to aep ? please advise . i would like to have this completed for this close if possible .
daren - if you are not aware of this transaction , please let me know . thanks !",0
402,ham,"Subject: oasis jan 00
stacy ,
oasis only show a delivery of 330 , 000 at point 1427 . we have two deals
pathed for this volume : deal 158220 lower colorado - 300 , 000 ( mtrl 472 ) , and
deal 157279 30 , 000 ( mtr 1472 ) . my issue is that the original lower colorado
deal was for 310 , 000 . the additional 10000 is pathed on mtr 1516 . do i cut
deal 157279 by 10000 to make up to lower colorado ? if so , could you please
path it at point 1427 so that i will tie back to oasis . please let me know
as soon as you decide what to do . thanks
thu",0
2387,ham,"Subject: link to the hpl scheduling mailbox
please follow the instructions below .
why : a suggestion was made ( by carlos ) to centralize transport nominations
we receive by email . we now have an email account set up :
hpl . scheduling @ enron . com . the group is to let our customers know this is
where all nominations need to be sent . this way , if people are out ( or no
longer with us ) , someone will be able to receive the nomination change . i
have also created folders for each shipper . as each nomination is addressed ,
the file is to be moved to the folder for later reference . if the file is
still in the "" inbox "" , it has not been addressed .
any comments to this , i would greatly appreaciate feedback .
- - - - - - - - - - - - - - - - - - - - - - forwarded by edward terry / hou / ect on 01 / 12 / 2001 03 : 27
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : enron messaging security @ enron 01 / 09 / 2001
09 : 07 am
to : hpl scheduling team
cc :
subject : link to the hpl scheduling mailbox
< = < = double - click on the link and the mail box will be added to your lotus
notes workspace . each of you are editors of this mailbox . the internet
address is hpl . scheduling @ enron . com . just in case , the mailbox is located
nahou - lnmai 20 / enron under the mail folder .
the following have access :
michael olsen / na / enron
tom acton / corp / enron
mary poorman / na / enron
eddie janzen / na / enron
edward terry / hou / ect
robert cotten / hou / ect
aimee lannou / hou / ect
jackie young / hou / ect
carlos j rodriguez / hou / ect
mark mccoy / corp / enron
sabrae zajac / hou / ect
thanks ,
sandy rivas
enron messaging security",0
484,ham,"Subject: re : pg & e texoma volumes
fyi
- - - - - - - - - - - - - - - - - - - - - - forwarded by michael eiben / hou / ect on 03 / 21 / 2000 04 : 18
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
gary anderson @ enron on 03 / 21 / 2000 02 : 25 : 52 pm
to : michael eiben / hou / ect @ ect
cc : jeff may / gpgfin / enron @ enron , charlotte hawkins / hou / ect @ ect , robert e
lloyd / hou / ect @ ect , gary a hanks / hou / ect @ ect , lauri a allen / hou / ect @ ect ,
george grant / hou / ect @ ect , pat clynes / corp / enron @ enron , steve
venturatos / hou / ect @ ect , brenda f herod / hou / ect @ ect
subject : re : pg & e texoma volumes
this is an outside measured volume that we don ' t receive volumes on until
month ' s end so systematically , no information equals zero . spi , the software
vendor for mips is investigating all of the rules currently in place for file
transfers , particularly 0 volumes . the only possible solution is to tag all
zero volumes sent in the nightly file process as ( i ) incomplete . i will let
you know the outcome of this investigation and the monies required to
complete . we may require a work order to complete based on the outcome of the
investigation .
michael eiben @ ect
03 / 21 / 2000 10 : 50 am
to : jeff may / gpgfin / enron @ enron , gary anderson / gpgfin / enron @ enron
cc : charlotte hawkins / hou / ect @ ect , robert e lloyd / hou / ect @ ect , gary a
hanks / hou / ect @ ect , lauri a allen / hou / ect @ ect , george grant / hou / ect @ ect , pat
clynes / corp / enron @ enron , steve venturatos / hou / ect @ ect , brenda f
herod / hou / ect @ ect
subject : pg & e texoma volumes
jeff / gary ,
where is measurement in the process of sending pipeline operations more
complete data ? we continue to have this problem at various bidirectional
meters and meter 980071 below is the latest casuality . when mips sends
pipeline operations a zero prelim , this becomes the best available number and
overlays the estimate that gas control sends us . when this happens &
scheduling doesn ' t catch to override the zero , the desk ' s expense is
understated . this is causing a huge mess for texas operations . what is the
plan to move this up on measurements priority list ? we need an answer asap ! !
charlotte ,
at what other meters are we having this problem ?
mve
- - - - - - - - - - - - - - - - - - - - - - forwarded by michael eiben / hou / ect on 03 / 21 / 2000 10 : 30
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : charlotte hawkins 03 / 21 / 2000 09 : 54 am
to : jeff may / gpgfin / enron @ enron , michael eiben / hou / ect @ ect
cc : pat clynes / corp / enron @ enron , george grant / hou / ect @ ect , robert e
lloyd / hou / ect @ ect , gary a hanks / hou / ect @ ect
subject : pg & e texoma volumes
i spoke with romeo d ' souza this morning regarding the on - going problem of
mips feeding zeros to pops when incomplete data is received .
in light of the e - mail below regarding how important it is that we receive
accurate data from mips . . . . could you please update me on the status of
this correction .
thank you so much .
charlotte hawkins
- - - - - - - - - - - - - - - - - - - - - - forwarded by charlotte hawkins / hou / ect on 03 / 21 / 2000
09 : 35 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
lauri a allen
03 / 21 / 2000 09 : 04 am
to : robert e lloyd / hou / ect @ ect , tom acton / corp / enron @ enron , charlotte
hawkins / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , pat clynes / corp / enron @ enron , bryan
hull / hou / ect @ ect , gary a hanks / hou / ect @ ect
subject : pg & e texoma volumes
in reviewing some of the imbalance numbers , i discovered that valero texoma
( # 71 ) bav volumes have not fed into pops since 3 / 14 causing an out of balance
at the meter in excess of 500 , 000 mm month to date . the more critical part of
this problem , however , is that pops has fed 0 volumes back to sitara on some
of the hplc deals . this means that these purchase volumes ( expenses ) have
not been picked up in tom ' s p & l and are , instead , sitting in ua 4 . to the
extent that the purchase prices vary from the ua 4 value , the p & l may take a
hit when these actual volumes flow through .
i realize that kim is out and that you guys are stretched thin , however , a
problem of this magnitude needs to be addressed as soon as it ' s discovered .
someone needs to be overriding the 0 volumes so that sitara is receiving
correct information and the p & l is kept as accurate as possible .
please give me a call if you have any questions .",0
3603,ham,"Subject: neon
here are the verses . see you tonight . love , me
- scripture . doc",0
785,ham,"Subject: customer meeting invitation
good afternoon all ! !
i have attached the invitation to our 8 th annual enron customer meeting to
be held at the don ce sar in st . pete ' s beach , fl .
please feel free to fax or email to your customers as you see necessary ,
but please use the rsvp forms for the trip they will be
attending ( july or august ) . the ' invitation ' attachement is generic and
should be used for both rsvp forms .
the original invitation will be going out in the mail this evening . with
a requested return date of june 8 , 2000 .
if you have any questions or need an assistance , please call me at
x 33278 .
thank you ,
heather choate",0
4179,spam,"Subject: work full - time while earning your degree
if you wish to remove yourself from future aiu mailings please click here to here to go to the website and select the unsubscribe link at the bottom of the page . if you wish to unsubscribe from future mailings from this email publisher please follow their listed instructions .
",1
545,ham,"Subject: panenergy marketing exchange deal
sitara # 157288
could you pls . have the rate for the following point adjusted ?
the following point should be adjusted to reflect a price of $ 2 . 52 , per the
contract .
pipe : pgev
point : ( carthage / pgev )
sitara / unify rate : $ 2 . 53 ( hsc , idx - . 05 )
contract rate : $ 2 . 52 ( hsc , idx - . 06 )",0
4899,spam,"Subject: reduce wrinkles
tired of spending extra $ on every purchase of your medications ? want to save extra bucks on every purchase ? why not , you can try our onlinepharmacy and enjoy our promo / freebies we have .
compare them to the costs of name brands you can find onlin 3 elsewhere . as you can see , our medications are clearly the best choice .
remove 6 !
http : / / 908 . upz 8225 no 8 . htak . com / g . php
",1
4119,spam,"Subject: snap explosion immoderate
massive rock - solid erections in 60 seconds or less !
- immediate rock - solid erections
- total , oversize arousal
- double - strength orgasms
- super staying power
- maximum sexual health
- increase the size and intensity of your erections !
- completely safe and effective lubricant !
reeeeemooooovee heeereeeee
http : / / www . . com
cocoa taylor border annulus sketchbook automobile stagy demagogue goofy latus went claude tweeze wiseacre came manure corpsman gene bluster bum differentiable retrofit efficacy foregoing mum interpolant firestone thunderstorm calvinist compose beloit optimist thither magic cbs manhole depressor cabinet palo .
delphinium assyria everyone devotee impossible restitution buffet metamorphose desert whitlock baron dowel eddy scientific airlock electra agouti stroke fondle acrobat preserve w ' s tapestry metropolitan apocrypha screwworm .
eigenvector coddington iv berra combine davis plasma cufflink cousin henri antique guelph inopportune discrete eh sunlit fain burro paraffin ambrosial gambia demonstrate chlorate compress thunderflower bead instep juno paulson plug vandenberg pugh sandia .
prefer usps salmonella anachronism sector bedpost tardy vade sanctify highball commissariat drool salesman aug blandish bizarre disseminate extenuate casein vintage mailman .
",1
2476,ham,"Subject: 2000 w 2 information
the 2000 form w - 2 will be mailed to your address of record by january 31 ,
2001 . if you have not received your form by february 20 th , you may request ,
in writing , for a duplicate copy to be sent to you . please note that a
written request , including authorized signature is required .
when requesting a duplicate form , please specify the year for which you need
a copy , sign your request , and include the following information :
name
complete mailing address
phone number
social security number
you may mail your request to :
enron corp
eb 1528
p o box 1188
houston tx 77002
or you may fax your request to 713 - 646 - 3755 .
your request will be processed within one week of receipt .
if you have a question regarding the information on your form w 2 , please
contact the payroll call center at 713 - 345 - 5555 option 1 .
thank you",0
2165,ham,"Subject: enron / hpl actuals for december 4 , 2000
teco tap 30 . 000 / enron ; 120 . 000 / hpl iferc",0
2836,ham,"Subject: txu fuels / sds nomination for april 2001
attached is the april 2001 nomination for our takes under the gas sales and
purchase contract between txu fuel company ( previously tufco ) and sds . please
advise should you have any questions concerning the attached .
thanks ,
ccs
( see attached file : sdsnom . xls )
- sdsnom . xls",0
2190,ham,"Subject: christmas lunch - texas logistics
the texas logistics desk has reservation at the stables at main and
greenbriar for wed . the 13 th at 11 : 45 am for our christmas luncheon . we are
planning on having a christmas gift fight at some point during the lunch , so ,
please plan on bringing a present . . . . net present value of $ 10 . 00 . this is
alot of fun , so i hope to see everyone there . we will arrange some
carpooling on tuesday or wednesday am ( if you can take four or more with you ,
please let me know ) .
thank you ,
mary",0
3427,ham,"Subject: re : entex may 2001
howard ,
can you please respond to daren ' s question ? howard after we talked i thought you were going to just make the change effective 6 / 2001 . even if they do add these meters to the deals ena does not have a transport contract on unit to sell the gas to entex .
- - - - - original message - - - - -
from : farmer , daren j .
sent : monday , august 13 , 2001 9 : 24 am
to : schumack , sherlyn ; olsen , michael
cc : jacobs , charles
subject : re : entex may 2001
we haven ' t had those meters on these deals for the entire year . why do we need to add them on the last month we have the deal ?
d
- - - - - original message - - - - -
from : schumack , sherlyn
sent : monday , august 13 , 2001 8 : 41 am
to : farmer , daren j . ; olsen , michael
cc : jacobs , charles
subject : fw : entex may 2001
daren or mike ,
can you add these meters to the deals below ?
- - - - - original message - - - - -
from : hbcamp @ aep . com @ enron [ mailto : imceanotes - hbcamp + 40 aep + 2 ecom + 40 enron @ enron . com ]
sent : thursday , august 09 , 2001 12 : 37 pm
to : schumack , sherlyn
cc : hbcamp @ aep . com ; ttnguyen @ aep . com ; ccernosek @ aep . com
subject : entex may 2001
sherlyn ,
the pops meters 7107 , 7108 , and 7109 need to stay non allocatable and need to be allocated on unit gas pipeline . you will need daren or michael at enron to do the following
add meters 7107 , 7108 and 7109 on unit pipeline to sitara deals 70550
70549
70119
then you can run the pops 53 report for these meters or use your allocation to properly allocate to the meters on unit pipeline .
once this is done , let me know and i will zero out the pops meters .
hc",0
2520,ham,"Subject: re : valero ' s february gas nominations
thank you very much .
daren j farmer
01 / 31 / 2001 05 : 35 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : re : valero ' s february gas nominations
i forgot to get with you this morning on this . i went ahead and changed the
volume to 24 , 000 .
d
aimee lannou 01 / 31 / 2001 10 : 13 am
to : daren j farmer / hou / ect @ ect
cc :
subject : re : valero ' s february gas nominations
thanks .
also , rohm & haas , meter 1506 , is looking for 24 . 000 for feb . instead of
27 . 000 . they take the swing . would you like me to change the deal or keep
it as is ?
daren j farmer
01 / 31 / 2001 08 : 13 am
to : aimee lannou / hou / ect @ ect
cc :
subject : re : valero ' s february gas nominations
you can change the tickets . thanks .
d
aimee lannou 01 / 31 / 2001 08 : 05 am
to : daren j farmer / hou / ect @ ect
cc :
subject : valero ' s february gas nominations
daren - i am looking for 5 . 000 / d at meter 1394 and 10 . 000 / d at meter 8018 for
feb . currently it is 10 . 000 / d at 1394 and 5 . 000 / d at 8018 . can i change
the tickets or will you ? attached is the confirmation spreadsheet from
valero .
thanks .
aimee
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 01 / 31 / 2001 07 : 54
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
on 01 / 30 / 2001 02 : 51 : 39 pm
to : alannou @ enron . com , carlos . j . rodriguez @ enron . com
cc :
subject : valero ' s february gas nominations
amy and carlos ,
please find attached valero ' s baseload natural gas nominations and
designated swing supply quantities for february 1 - 31 for the houston and
texas city refineries as well as valero ' s supply to the clearlake methanol
plant .
if you need to reach me please call me .
dave
phone : ( 210 ) 370 - 2799
cell phone at ( 210 ) 241 - 9180
pager ( 888 ) 691 - 5538
( see attached file : hpl _ nomso 201 . xls )
- hpl _ nomso 201 . xls",0
2488,ham,"Subject: equistar feb - 01
i think i found the deal . deal # 157572 has meter 1372 attached to it . it
should be meter 1373 . the 10 . 000 is split between two meters , but all should
be at meter 1373 . can i change it ?
al
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 01 / 29 / 2001 04 : 07
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
aimee lannou 01 / 29 / 2001 03 : 59 pm
to : daren j farmer / hou / ect @ ect
cc :
subject : equistar feb - 01
daren - here are the equistar # ' s . there should be a total of 65 . 000 . there
is a new deal per janice at equistar at meter 1373 effective 2 / 01 . i have
not seen a deal for this . let me know if it is legitimate . no volumes were
added , just moved from meter to meter . ( deal # 378904 ) thanks .
al",0
4379,spam,"Subject: value meds at affordable prices
new overnight delivery policy
pay less for the same rx meds
our site lists most of the medications you need from for pain relief to
viagra for men ' s health , all of which are brand name .
all medications are possible with the lowest prices
we do think darvon could be effective for your pain but if your pain is
caused by the cheating of your boyfriend , it is suggested that you get a new
boyfriend . but there is only darvon online . new boy friend is currently not
available here . we might update our inventory later .
if we assume that the aminoglycoside offers more than its additional
coverage the combination arm should perform as well or better than the
broader spectrum lactam monotherapy with the former design we did not
detect an advantage to the combination while with the latter we found an
advantage to monotherapy i believe that ' s the root of the whole
 1 rakkausepiikkaal 8 presidenttikin
sotilasyksiknpilkattujen
",1
4202,spam,"Subject: get a free 6 . 3 megapixel canon digital camera !
>",1
4924,spam,"Subject: .
hey ,
r u embarassed at the size of your thing ? has your mate been disappointed in your per - formance in the bed / room ?
if you ' ve answered yes to either of these then you ' ll want to try our al 1 - natural pro duct .
no one will know , you can do it all in the privacy of your own home , right now at
",1
594,ham,"Subject: correction to 4 / 5 / 00 nomination for eastrans
in bruce mcmills absence , i am sending the following correction for eastrans
nominations . bruce has confirmed the correction with darren farmer .
correction for 4 / 5 / 2000 nomination :
deliveries :
75 , 000 mmbtu into eastrans
redeliveries :
20 , 000 into pg & e
7 , 800 from fuels cotton valley into hpl
12 , 200 into hpl ' s carwheel at carthage
20 , 000 into mobil beaumont at hsc - $ . 0375
15 , 000 into mobil beaumont at hsc - $ . 055",0
2322,ham,"Subject: enron / hpl actuals for december 29 , 2000 - january 1 , 2001
december 29 , 2000
teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily
ls hpl lsk ic 30 . 000 / enron
december 30 , 2000
teco tap 120 . 000 / hpl gas daily
december 31 , 2000
teco tap 120 . 000 / hpl gas daily
january 1 , 2001
teco tap 30 . 000 / enron
ls hpl lsk ic 30 . 000 / enron",0
4314,spam,"Subject: hi
apology sorry company bent , summer moved air really but countries street "" history continuous are expect , fancy ticket sharp success ?
softwares super cheeap & shiip to all countrieswe have every popular softwares u need ! you name it normal : $ 299 . 00 ; you saave $ 249 . 00
microsoft office xp professional - my price : $ 100 ; normal : $ 499 . 95 ; you saave $ 399 . 95
microsoft office 2003 professional - my price : $ 80 ; normal : $ 499 . 95 ; you saave $ 419 . 95
norton antivirus 2004 professional - my price : $ 15 ; normal : $ 69 . 95 ; you saave $ 54 . 95
adobe acrobaat v 6 . 0 professional pc - my price : $ 100 ; normal : $ 449 . 95 ; you saave $ 349 . 95
adobe photoshop cs v 8 . 0 pc - my price : $ 80 ; normal : $ 609 . 99 ; you save $ 529 . 99
adobe pagemaker v 7 . 0 pc - my price : $ 80 ; normal : $ 599 . 95 ; you saave $ 519 . 95
coreldraw graphics suite v 12 pc - my price : $ 100 ; normal : $ 349 . 95 ; you saave $ 249 . 95
we do have full range softwares : mac , 321 studios , adobe , alias maya , autodesk , borland , corel , crystal reports . executive , file maker , intuit , macrmedia , mc / \ fee , microsoft . nero , pinnacle systems , powerquest , quark , red hat , riverdeep , roxio , suse . symantec , vmware softwares & 262 more popular titles for you > > checkk out 262 more popular softwares on our site
start from $ 15 - $ 60 each softwareabsolute no expensive price for you - - = = = come to our site here = = = - - -
dont want any
situation neighbor red special began taste eye stories . started friday state supper privilege and trees woman sort cries , eleven which lost smiling conscious . language comes end fail breakfast round glad occasion everyone fool ? used given ought help or .
",1
2460,ham,"Subject: enron / hpl actuals for january 24 , 2001
no flow",0
